Exchange Date,USD,EUR,GBP,JPY
01-Jun-2020,0.6797,0.6104,0.5439,73.12
29-May-2020,0.6666,0.6005,0.5398,71.81
28-May-2020,0.6635,0.599,0.5385,71.38
27-May-2020,0.662,0.6014,0.5402,71.37
26-May-2020,0.6651,0.6056,0.5392,71.5
25-May-2020,0.6544,0.6003,0.5365,70.51
22-May-2020,0.6535,0.5994,0.5367,70.27
21-May-2020,0.6564,0.5993,0.5369,70.64
20-May-2020,0.6597,0.6008,0.5389,70.89
19-May-2020,0.6536,0.5983,0.5333,70.38
18-May-2020,0.6523,0.5976,0.5348,69.99
15-May-2020,0.6414,0.593,0.5297,68.68
14-May-2020,0.6461,0.5979,0.5283,69.24
13-May-2020,0.6454,0.5965,0.5276,69.08
12-May-2020,0.6469,0.5962,0.5275,69.29
11-May-2020,0.6488,0.6002,0.5257,69.83
08-May-2020,0.6529,0.6023,0.5261,69.58
07-May-2020,0.6494,0.5991,0.5249,69.02
06-May-2020,0.64,0.5928,0.5184,67.94
05-May-2020,0.643,0.5933,0.517,68.52
04-May-2020,0.6426,0.589,0.5163,68.51
01-May-2020,0.6418,0.5843,0.5131,68.54
30-Apr-2020,0.651,0.594,0.5168,69.74
29-Apr-2020,0.6555,0.6026,0.5256,69.88
28-Apr-2020,0.649,0.5997,0.5222,69.36
27-Apr-2020,0.6464,0.5968,0.52,69.27
24-Apr-2020,0.6385,0.5899,0.5161,68.67
23-Apr-2020,0.6369,0.5908,0.5153,68.53
22-Apr-2020,0.6323,0.5842,0.5126,68.09
21-Apr-2020,0.628,0.5783,0.5107,67.65
20-Apr-2020,0.6335,0.5831,0.5093,68.14
17-Apr-2020,0.6364,0.5849,0.5088,68.37
16-Apr-2020,0.6328,0.5838,0.5079,68.2
15-Apr-2020,0.6318,0.579,0.5047,67.81
14-Apr-2020,0.644,0.5864,0.5101,69.06
13-Apr-2020,0.6381,0.5844,0.5097,68.78
10-Apr-2020,0.635,0.5802,0.5094,68.81
09-Apr-2020,0.6337,0.5797,0.5086,68.76
08-Apr-2020,0.6226,0.5737,0.5029,67.82
07-Apr-2020,0.6166,0.5662,0.5001,67.1
06-Apr-2020,0.6086,0.5638,0.4975,66.46
03-Apr-2020,0.5995,0.5546,0.4888,64.88
02-Apr-2020,0.6059,0.5579,0.4888,65.41
01-Apr-2020,0.607,0.5535,0.4903,65.07
31-Mar-2020,0.6135,0.5561,0.4939,65.96
30-Mar-2020,0.6172,0.5582,0.4966,66.47
27-Mar-2020,0.6165,0.5532,0.4948,66.46
26-Mar-2020,0.6063,0.5497,0.4968,66.42
25-Mar-2020,0.5958,0.5474,0.5014,66.24
24-Mar-2020,0.5957,0.552,0.5065,66.23
23-Mar-2020,0.5827,0.5433,0.5044,64.78
20-Mar-2020,0.5798,0.5421,0.4979,64.2
19-Mar-2020,0.5741,0.5368,0.4997,63.54
18-Mar-2020,0.5771,0.5286,0.4969,62.4
17-Mar-2020,0.5998,0.5454,0.4976,64.52
16-Mar-2020,0.6117,0.5469,0.4985,64.83
13-Mar-2020,0.6182,0.5565,0.5034,66.77
12-Mar-2020,0.6234,0.5574,0.4959,65.26
11-Mar-2020,0.6484,0.5753,0.5056,67.73
10-Mar-2020,0.6505,0.5766,0.5039,68.64
09-Mar-2020,0.6586,0.5751,0.5014,67.39
06-Mar-2020,0.6651,0.5893,0.5096,69.92
05-Mar-2020,0.6613,0.5883,0.51,70.19
04-Mar-2020,0.6626,0.5949,0.5147,71.25
03-Mar-2020,0.6582,0.589,0.5137,70.51
02-Mar-2020,0.6539,0.5872,0.5127,70.81
28-Feb-2020,0.6509,0.5902,0.5076,70.3
27-Feb-2020,0.6568,0.597,0.5097,71.99
26-Feb-2020,0.6543,0.6012,0.5069,72.25
25-Feb-2020,0.6602,0.6069,0.5078,72.75
24-Feb-2020,0.6604,0.6084,0.5109,73.11
21-Feb-2020,0.6627,0.611,0.5108,73.88
20-Feb-2020,0.6615,0.6133,0.5135,74.12
19-Feb-2020,0.6675,0.6176,0.5165,74.36
18-Feb-2020,0.6684,0.6193,0.5141,73.49
17-Feb-2020,0.6713,0.6195,0.5159,73.76
14-Feb-2020,0.6713,0.6196,0.5144,73.69
13-Feb-2020,0.6718,0.6196,0.5149,73.79
12-Feb-2020,0.6737,0.6195,0.5198,74.17
11-Feb-2020,0.6713,0.6149,0.5182,73.7
10-Feb-2020,0.6686,0.6127,0.5177,73.4
07-Feb-2020,0.6672,0.6095,0.5174,73.24
06-Feb-2020,0.673,0.6129,0.5204,74.03
05-Feb-2020,0.6745,0.6131,0.5187,74.09
04-Feb-2020,0.6737,0.61,0.517,73.8
03-Feb-2020,0.6691,0.6049,0.5148,72.73
31-Jan-2020,0.6691,0.6031,0.5068,72.45
30-Jan-2020,0.6719,0.6089,0.513,73.21
29-Jan-2020,0.6753,0.6132,0.5186,73.62
28-Jan-2020,0.6762,0.6134,0.519,73.81
27-Jan-2020,0.676,0.6134,0.5177,73.61
24-Jan-2020,0.6828,0.6192,0.5221,74.6
23-Jan-2020,0.6846,0.6192,0.5216,74.97
22-Jan-2020,0.6844,0.6169,0.5207,75.17
21-Jan-2020,0.6844,0.6174,0.5244,75.2
20-Jan-2020,0.6872,0.6193,0.5281,75.72
17-Jan-2020,0.6872,0.6195,0.5281,75.7
16-Jan-2020,0.6898,0.6193,0.5273,75.99
15-Jan-2020,0.6902,0.6188,0.5293,75.89
14-Jan-2020,0.69,0.6199,0.53,75.91
13-Jan-2020,0.6903,0.6198,0.5314,75.9
10-Jan-2020,0.6901,0.6204,0.5283,75.54
09-Jan-2020,0.6857,0.6174,0.5248,75.11
08-Jan-2020,0.6865,0.6179,0.5239,74.92
07-Jan-2020,0.6868,0.6156,0.5232,74.5
06-Jan-2020,0.6939,0.6196,0.5269,75.2
03-Jan-2020,0.6951,0.6222,0.5307,75.09
02-Jan-2020,0.6993,0.6257,0.5318,75.87
01-Jan-2020,0.7017,0.6257,0.5293,76.22
31-Dec-2019,0.7021,0.6261,0.529,76.23
30-Dec-2019,0.6994,0.6244,0.5332,76.15
27-Dec-2019,0.6977,0.6242,0.5335,76.38
26-Dec-2019,0.6945,0.6257,0.5345,76.14
25-Dec-2019,0.6919,0.6237,0.5338,75.67
24-Dec-2019,0.692,0.624,0.5345,75.64
23-Dec-2019,0.6922,0.6241,0.5349,75.71
20-Dec-2019,0.6898,0.6226,0.5304,75.52
19-Dec-2019,0.6884,0.6188,0.5291,75.29
18-Dec-2019,0.6852,0.6165,0.5239,75.09
17-Dec-2019,0.685,0.6143,0.5216,75.01
16-Dec-2019,0.6884,0.6176,0.5163,75.42
13-Dec-2019,0.6875,0.6181,0.5158,75.17
12-Dec-2019,0.6908,0.6206,0.5246,75.48
11-Dec-2019,0.6874,0.6175,0.5209,74.64
10-Dec-2019,0.6809,0.6138,0.5175,74.02
09-Dec-2019,0.6822,0.6165,0.5189,74.06
06-Dec-2019,0.6838,0.6182,0.5204,74.25
05-Dec-2019,0.6833,0.6153,0.5193,74.29
04-Dec-2019,0.6849,0.6181,0.5226,74.52
03-Dec-2019,0.6846,0.6176,0.5268,74.37
02-Dec-2019,0.6817,0.6152,0.5269,74.3
29-Nov-2019,0.6764,0.6138,0.5229,73.97
28-Nov-2019,0.6768,0.6147,0.5241,74.12
27-Nov-2019,0.6775,0.6159,0.5243,74.22
26-Nov-2019,0.6787,0.6158,0.5274,74.01
25-Nov-2019,0.6777,0.6153,0.5253,73.81
22-Nov-2019,0.6786,0.6155,0.5288,73.71
21-Nov-2019,0.6784,0.6134,0.5252,73.71
20-Nov-2019,0.6802,0.6142,0.5262,73.87
19-Nov-2019,0.6825,0.616,0.5278,74.1
18-Nov-2019,0.6808,0.6148,0.5255,73.99
15-Nov-2019,0.6819,0.6169,0.5285,74.17
14-Nov-2019,0.6786,0.6155,0.5268,73.57
13-Nov-2019,0.6837,0.6211,0.5319,74.41
12-Nov-2019,0.684,0.6212,0.5325,74.56
11-Nov-2019,0.6849,0.6208,0.5328,74.7
08-Nov-2019,0.6859,0.6223,0.5369,74.89
07-Nov-2019,0.6897,0.624,0.5382,75.37
06-Nov-2019,0.6882,0.6219,0.5352,75.01
05-Nov-2019,0.6893,0.6224,0.5348,75.24
04-Nov-2019,0.6883,0.6184,0.5341,74.74
01-Nov-2019,0.6913,0.6189,0.5344,74.76
31-Oct-2019,0.6893,0.618,0.5325,74.46
30-Oct-2019,0.6902,0.6189,0.5348,75.11
29-Oct-2019,0.6864,0.6176,0.5334,74.74
28-Oct-2019,0.6838,0.6159,0.5314,74.5
25-Oct-2019,0.6822,0.6156,0.5319,74.11
24-Oct-2019,0.6817,0.6139,0.5303,74.05
23-Oct-2019,0.6853,0.6156,0.5304,74.49
22-Oct-2019,0.6855,0.6161,0.5324,74.39
21-Oct-2019,0.6866,0.6158,0.5297,74.57
18-Oct-2019,0.6855,0.6135,0.5284,74.31
17-Oct-2019,0.6823,0.6132,0.5292,74.14
16-Oct-2019,0.6756,0.6101,0.5264,73.5
15-Oct-2019,0.6752,0.6119,0.5279,73.55
14-Oct-2019,0.6774,0.6141,0.5372,73.45
11-Oct-2019,0.6787,0.6145,0.5365,73.66
10-Oct-2019,0.6761,0.6142,0.5433,72.97
09-Oct-2019,0.6723,0.6127,0.5507,72.26
08-Oct-2019,0.6728,0.614,0.5505,72.03
07-Oct-2019,0.6731,0.6135,0.5475,72.19
04-Oct-2019,0.6768,0.6164,0.5487,72.31
03-Oct-2019,0.6741,0.6146,0.5467,72.05
02-Oct-2019,0.6703,0.6116,0.5448,71.87
01-Oct-2019,0.6702,0.613,0.5445,72.23
30-Sep-2019,0.6749,0.6188,0.5487,72.93
27-Sep-2019,0.6765,0.6184,0.5504,73.04
26-Sep-2019,0.6748,0.6178,0.5475,72.76
25-Sep-2019,0.675,0.6167,0.5464,72.73
24-Sep-2019,0.6799,0.617,0.5444,72.81
23-Sep-2019,0.6773,0.616,0.5448,72.81
20-Sep-2019,0.6768,0.6142,0.5423,72.73
19-Sep-2019,0.6789,0.6151,0.5422,73.39
18-Sep-2019,0.6827,0.6189,0.5472,74.05
17-Sep-2019,0.6864,0.6198,0.549,74.22
16-Sep-2019,0.6864,0.6238,0.5521,74.25
13-Sep-2019,0.6877,0.6208,0.55,74.4
12-Sep-2019,0.6866,0.6205,0.5566,74.2
11-Sep-2019,0.6861,0.6231,0.5564,74.0
10-Sep-2019,0.6859,0.6211,0.5554,73.76
09-Sep-2019,0.6861,0.6209,0.5556,73.59
06-Sep-2019,0.6846,0.6206,0.5574,73.2
05-Sep-2019,0.6813,0.6173,0.5523,72.88
04-Sep-2019,0.6796,0.6157,0.5545,72.32
03-Sep-2019,0.6757,0.6156,0.559,71.63
02-Sep-2019,0.6713,0.6119,0.5562,71.3
30-Aug-2019,0.6736,0.6128,0.5539,71.57
29-Aug-2019,0.6724,0.608,0.5515,71.65
28-Aug-2019,0.6733,0.6078,0.5513,71.39
27-Aug-2019,0.6751,0.6087,0.5493,71.39
26-Aug-2019,0.6774,0.6101,0.5543,71.89
23-Aug-2019,0.6754,0.606,0.55,71.16
22-Aug-2019,0.6756,0.6097,0.5513,71.9
21-Aug-2019,0.678,0.6115,0.559,72.28
20-Aug-2019,0.6776,0.6103,0.5567,71.99
19-Aug-2019,0.6762,0.6103,0.5575,72.12
16-Aug-2019,0.678,0.6113,0.5579,72.06
15-Aug-2019,0.6775,0.6099,0.5605,71.9
14-Aug-2019,0.6747,0.6057,0.5593,71.46
13-Aug-2019,0.68,0.6087,0.5638,72.54
12-Aug-2019,0.6752,0.6021,0.5591,71.05
09-Aug-2019,0.6787,0.6056,0.5638,71.68
08-Aug-2019,0.68,0.6081,0.5604,72.14
07-Aug-2019,0.6755,0.6031,0.5562,71.83
06-Aug-2019,0.676,0.6035,0.5555,71.94
05-Aug-2019,0.6756,0.6031,0.5564,71.59
02-Aug-2019,0.6799,0.6119,0.5593,72.48
01-Aug-2019,0.6799,0.6132,0.5603,73.02
31-Jul-2019,0.6844,0.6178,0.5628,74.47
30-Jul-2019,0.6871,0.6158,0.5654,74.62
29-Jul-2019,0.6901,0.6192,0.5647,75.07
26-Jul-2019,0.6908,0.6207,0.5578,75.07
25-Jul-2019,0.695,0.6235,0.5576,75.52
24-Jul-2019,0.6976,0.6262,0.5588,75.48
23-Jul-2019,0.7004,0.6279,0.5631,75.79
22-Jul-2019,0.7034,0.6274,0.5637,75.88
19-Jul-2019,0.7042,0.6274,0.5632,75.89
18-Jul-2019,0.7075,0.6273,0.5636,75.91
17-Jul-2019,0.7009,0.6244,0.5637,75.67
16-Jul-2019,0.7012,0.6253,0.565,75.88
15-Jul-2019,0.7039,0.6252,0.5623,75.95
12-Jul-2019,0.7017,0.6225,0.5579,75.77
11-Jul-2019,0.6973,0.6196,0.5569,75.67
10-Jul-2019,0.6957,0.6182,0.5565,75.49
09-Jul-2019,0.6927,0.6179,0.5555,75.41
08-Jul-2019,0.697,0.6214,0.5569,75.82
05-Jul-2019,0.6979,0.6216,0.5572,75.66
04-Jul-2019,0.7019,0.6219,0.5579,75.71
03-Jul-2019,0.7028,0.6231,0.5588,75.81
02-Jul-2019,0.6994,0.6197,0.5553,75.46
01-Jul-2019,0.6965,0.6171,0.5509,75.51
28-Jun-2019,0.702,0.6173,0.5529,75.76
27-Jun-2019,0.7008,0.6164,0.5527,75.52
26-Jun-2019,0.6983,0.6141,0.5502,75.28
25-Jun-2019,0.6957,0.6122,0.5483,74.59
24-Jun-2019,0.6961,0.6106,0.5463,74.71
21-Jun-2019,0.6923,0.6089,0.5432,74.32
20-Jun-2019,0.6922,0.6128,0.5449,74.29
19-Jun-2019,0.6881,0.6128,0.5443,74.4
18-Jun-2019,0.6876,0.6142,0.5475,74.56
17-Jun-2019,0.6852,0.6107,0.5466,74.36
14-Jun-2019,0.6872,0.613,0.5457,74.56
13-Jun-2019,0.6913,0.6129,0.5453,74.95
12-Jun-2019,0.6928,0.6135,0.5459,75.18
11-Jun-2019,0.696,0.6141,0.5469,75.52
10-Jun-2019,0.6961,0.6152,0.5487,75.48
07-Jun-2019,0.6998,0.6174,0.5494,75.72
06-Jun-2019,0.6976,0.6186,0.5492,75.61
05-Jun-2019,0.6969,0.621,0.5493,75.56
04-Jun-2019,0.699,0.6212,0.5504,75.59
03-Jun-2019,0.6976,0.6205,0.5508,75.38
31-May-2019,0.6938,0.6202,0.549,75.09
30-May-2019,0.6911,0.6209,0.5481,75.77
29-May-2019,0.6917,0.6213,0.5478,75.78
28-May-2019,0.6922,0.6202,0.547,75.69
27-May-2019,0.6917,0.6175,0.5455,75.74
24-May-2019,0.6923,0.6177,0.5445,75.69
23-May-2019,0.6899,0.617,0.545,75.61
22-May-2019,0.688,0.6169,0.5433,75.92
21-May-2019,0.6883,0.6166,0.5416,76.04
20-May-2019,0.6906,0.6181,0.5426,76.01
17-May-2019,0.6868,0.6153,0.5397,75.56
16-May-2019,0.6892,0.6167,0.5385,75.69
15-May-2019,0.6927,0.6183,0.5389,75.91
14-May-2019,0.6941,0.6189,0.5377,76.1
13-May-2019,0.6943,0.6185,0.5357,75.9
10-May-2019,0.7,0.6229,0.5384,76.95
09-May-2019,0.6988,0.6229,0.537,76.71
08-May-2019,0.6988,0.6244,0.5371,76.93
07-May-2019,0.7011,0.6264,0.5361,77.28
06-May-2019,0.6989,0.624,0.5336,77.57
03-May-2019,0.7023,0.6268,0.533,78.03
02-May-2019,0.7,0.6261,0.5369,78.05
01-May-2019,0.7013,0.6263,0.5374,78.13
30-Apr-2019,0.7048,0.6284,0.5407,78.56
29-Apr-2019,0.7055,0.6306,0.5453,78.76
26-Apr-2019,0.7039,0.6313,0.5447,78.59
25-Apr-2019,0.7013,0.6299,0.5436,78.31
24-Apr-2019,0.7015,0.6288,0.5436,78.62
23-Apr-2019,0.7101,0.6323,0.5488,79.44
22-Apr-2019,0.7133,0.6334,0.5492,79.87
19-Apr-2019,0.7152,0.6357,0.5502,80.02
18-Apr-2019,0.715,0.6365,0.55,80.02
17-Apr-2019,0.7178,0.6353,0.5501,80.44
16-Apr-2019,0.7175,0.636,0.5498,80.37
15-Apr-2019,0.7173,0.6341,0.5475,80.35
12-Apr-2019,0.7171,0.6343,0.548,80.32
11-Apr-2019,0.7123,0.6329,0.5455,79.52
10-Apr-2019,0.717,0.636,0.5476,79.55
09-Apr-2019,0.7122,0.6323,0.5451,79.19
08-Apr-2019,0.7126,0.6327,0.5453,79.45
05-Apr-2019,0.7105,0.6334,0.5449,79.33
04-Apr-2019,0.7111,0.6337,0.5437,79.41
03-Apr-2019,0.7112,0.633,0.5403,79.29
02-Apr-2019,0.707,0.6309,0.5383,78.7
01-Apr-2019,0.7111,0.6341,0.5427,79.19
29-Mar-2019,0.7094,0.6323,0.5442,78.62
28-Mar-2019,0.7075,0.6299,0.5421,78.28
27-Mar-2019,0.7084,0.6299,0.537,78.29
26-Mar-2019,0.7134,0.6331,0.54,78.92
25-Mar-2019,0.7111,0.6285,0.5384,78.2
22-Mar-2019,0.7082,0.6259,0.5359,77.84
21-Mar-2019,0.7111,0.6249,0.5422,78.77
20-Mar-2019,0.7115,0.6232,0.5391,78.78
19-Mar-2019,0.7087,0.6242,0.534,78.96
18-Mar-2019,0.7102,0.6264,0.5356,79.13
15-Mar-2019,0.7087,0.6257,0.533,78.94
14-Mar-2019,0.7064,0.6248,0.5334,78.88
13-Mar-2019,0.7093,0.6261,0.5317,78.84
12-Mar-2019,0.708,0.6271,0.5414,78.83
11-Mar-2019,0.7069,0.6283,0.5375,78.62
08-Mar-2019,0.7045,0.6266,0.5411,78.27
07-Mar-2019,0.7013,0.6264,0.5359,78.27
06-Mar-2019,0.7032,0.6218,0.5339,78.59
05-Mar-2019,0.7082,0.6262,0.5373,79.24
04-Mar-2019,0.7092,0.6253,0.5376,79.24
01-Mar-2019,0.708,0.6222,0.5361,79.21
28-Feb-2019,0.7094,0.6238,0.5348,79.02
27-Feb-2019,0.7138,0.6279,0.5364,79.24
26-Feb-2019,0.7186,0.6304,0.5423,79.46
25-Feb-2019,0.7165,0.6307,0.547,79.61
22-Feb-2019,0.7127,0.6282,0.5459,78.9
21-Feb-2019,0.7092,0.6253,0.5431,78.48
20-Feb-2019,0.7163,0.6317,0.5488,79.4
19-Feb-2019,0.7163,0.6315,0.5482,79.24
18-Feb-2019,0.713,0.6302,0.5516,78.85
15-Feb-2019,0.7139,0.6325,0.5541,78.81
14-Feb-2019,0.7105,0.6288,0.5543,78.49
13-Feb-2019,0.7088,0.6294,0.5517,78.68
12-Feb-2019,0.7093,0.6262,0.5501,78.38
11-Feb-2019,0.7059,0.626,0.5492,77.93
08-Feb-2019,0.7088,0.6253,0.5473,77.8
07-Feb-2019,0.7099,0.6255,0.5479,77.97
06-Feb-2019,0.7103,0.625,0.5491,78.13
05-Feb-2019,0.7234,0.6336,0.5588,79.54
04-Feb-2019,0.7224,0.6314,0.554,79.4
01-Feb-2019,0.7249,0.6326,0.554,79.37
31-Jan-2019,0.7272,0.6355,0.5548,79.19
30-Jan-2019,0.7246,0.6312,0.5524,79.03
29-Jan-2019,0.7153,0.6256,0.5474,78.28
28-Jan-2019,0.7165,0.6269,0.5443,78.33
25-Jan-2019,0.7182,0.6293,0.5439,78.59
24-Jan-2019,0.7094,0.6274,0.5429,77.73
23-Jan-2019,0.7141,0.6274,0.5463,78.26
22-Jan-2019,0.7122,0.6269,0.5496,77.89
21-Jan-2019,0.7158,0.6296,0.5551,78.49
18-Jan-2019,0.7167,0.6306,0.5566,78.65
17-Jan-2019,0.7191,0.631,0.5536,78.58
16-Jan-2019,0.7166,0.6285,0.5562,78.18
15-Jan-2019,0.72,0.6308,0.5599,78.22
14-Jan-2019,0.7195,0.6268,0.5592,77.82
11-Jan-2019,0.7215,0.6287,0.5611,78.31
10-Jan-2019,0.7185,0.6247,0.5635,77.91
09-Jan-2019,0.717,0.6212,0.5606,77.55
08-Jan-2019,0.7139,0.6238,0.5612,77.62
07-Jan-2019,0.7147,0.6227,0.5591,77.7
04-Jan-2019,0.7112,0.6239,0.5586,77.23
03-Jan-2019,0.7005,0.6146,0.5544,75.4
02-Jan-2019,0.6984,0.6156,0.5538,76.05
01-Jan-2019,0.7052,0.615,0.553,77.37
31-Dec-2018,0.7049,0.6145,0.5523,77.26
28-Dec-2018,0.7041,0.6153,0.554,77.63
27-Dec-2018,0.7033,0.6151,0.5561,78.0
26-Dec-2018,0.7065,0.6222,0.5591,78.69
25-Dec-2018,0.7037,0.6192,0.5546,77.64
24-Dec-2018,0.7057,0.619,0.5545,77.75
21-Dec-2018,0.7032,0.6182,0.5566,78.24
20-Dec-2018,0.7109,0.621,0.5615,79.13
19-Dec-2018,0.7107,0.6246,0.5635,79.95
18-Dec-2018,0.718,0.6319,0.5677,80.76
17-Dec-2018,0.7172,0.6327,0.5685,80.98
14-Dec-2018,0.7176,0.6344,0.5702,81.34
13-Dec-2018,0.7226,0.6358,0.5708,82.08
12-Dec-2018,0.7219,0.635,0.5715,81.77
11-Dec-2018,0.7206,0.6366,0.5769,81.67
10-Dec-2018,0.7189,0.6327,0.5721,81.49
07-Dec-2018,0.7199,0.6326,0.5655,81.13
06-Dec-2018,0.7235,0.6359,0.5658,81.5
05-Dec-2018,0.7268,0.6406,0.5707,82.28
04-Dec-2018,0.7337,0.6467,0.5768,82.75
03-Dec-2018,0.7355,0.6477,0.578,83.62
30-Nov-2018,0.7315,0.6463,0.5733,82.98
29-Nov-2018,0.7318,0.6422,0.5719,83.06
28-Nov-2018,0.7304,0.6425,0.5693,83.05
27-Nov-2018,0.7223,0.6398,0.5664,82.2
26-Nov-2018,0.722,0.6372,0.5625,82.01
23-Nov-2018,0.7234,0.6378,0.5645,81.59
22-Nov-2018,0.7254,0.6358,0.5632,81.9
21-Nov-2018,0.7261,0.6377,0.5682,82.11
20-Nov-2018,0.7213,0.6343,0.564,81.34
19-Nov-2018,0.7293,0.6367,0.5674,82.08
16-Nov-2018,0.7334,0.6421,0.5711,82.73
15-Nov-2018,0.7276,0.642,0.5689,82.67
14-Nov-2018,0.7234,0.6395,0.5565,82.17
13-Nov-2018,0.7217,0.6391,0.5563,82.15
12-Nov-2018,0.7172,0.6392,0.558,81.69
09-Nov-2018,0.7224,0.6371,0.5566,82.23
08-Nov-2018,0.7256,0.6385,0.5555,82.77
07-Nov-2018,0.7274,0.6365,0.5541,82.59
06-Nov-2018,0.7246,0.634,0.5531,82.17
05-Nov-2018,0.7209,0.6319,0.5528,81.61
02-Nov-2018,0.7197,0.6319,0.5547,81.47
01-Nov-2018,0.7205,0.6314,0.5536,81.2
31-Oct-2018,0.7073,0.6252,0.554,79.9
30-Oct-2018,0.7105,0.6263,0.5591,80.34
29-Oct-2018,0.7055,0.6201,0.5512,79.28
26-Oct-2018,0.7094,0.6219,0.5527,79.29
25-Oct-2018,0.7079,0.6222,0.5522,79.56
24-Oct-2018,0.7058,0.6195,0.5479,79.22
23-Oct-2018,0.7084,0.6175,0.5457,79.67
22-Oct-2018,0.7079,0.6173,0.5461,79.89
19-Oct-2018,0.712,0.6183,0.5446,80.13
18-Oct-2018,0.7099,0.6198,0.5453,79.63
17-Oct-2018,0.7108,0.6179,0.5419,80.08
16-Oct-2018,0.714,0.6168,0.5414,80.16
15-Oct-2018,0.713,0.6157,0.542,79.7
12-Oct-2018,0.7117,0.6154,0.5409,79.84
11-Oct-2018,0.7123,0.6143,0.5381,79.9
10-Oct-2018,0.706,0.6127,0.535,79.09
09-Oct-2018,0.7102,0.618,0.5402,80.21
08-Oct-2018,0.7076,0.6156,0.5405,80.13
05-Oct-2018,0.7051,0.6118,0.5372,80.15
04-Oct-2018,0.7072,0.6142,0.5431,80.64
03-Oct-2018,0.7102,0.6186,0.5488,81.34
02-Oct-2018,0.7186,0.6222,0.5536,81.72
01-Oct-2018,0.7223,0.6237,0.5536,82.32
28-Sep-2018,0.7228,0.6226,0.5546,82.06
27-Sep-2018,0.7206,0.6189,0.5508,81.69
26-Sep-2018,0.7256,0.6181,0.5511,81.83
25-Sep-2018,0.725,0.6158,0.5499,81.88
24-Sep-2018,0.7252,0.6172,0.5526,81.79
21-Sep-2018,0.7289,0.6203,0.5573,82.01
20-Sep-2018,0.7289,0.6189,0.5493,82.01
19-Sep-2018,0.7263,0.6222,0.5525,81.59
18-Sep-2018,0.7218,0.6185,0.5489,81.1
17-Sep-2018,0.718,0.6145,0.5456,80.28
14-Sep-2018,0.715,0.6146,0.5471,80.12
13-Sep-2018,0.7192,0.6151,0.5486,80.49
12-Sep-2018,0.7168,0.6164,0.5493,79.78
11-Sep-2018,0.7122,0.6135,0.5462,79.46
10-Sep-2018,0.7114,0.6135,0.5461,79.04
07-Sep-2018,0.7106,0.615,0.5498,78.88
06-Sep-2018,0.7201,0.6192,0.5564,79.7
05-Sep-2018,0.7189,0.6182,0.557,80.24
04-Sep-2018,0.7177,0.6196,0.5581,80.01
03-Sep-2018,0.7211,0.6203,0.5601,80.15
31-Aug-2018,0.719,0.6196,0.5545,79.92
30-Aug-2018,0.7263,0.6224,0.5581,80.63
29-Aug-2018,0.7308,0.6241,0.5609,81.62
28-Aug-2018,0.7337,0.6273,0.5696,81.57
27-Aug-2018,0.735,0.6293,0.57,81.59
24-Aug-2018,0.7324,0.6304,0.5701,81.47
23-Aug-2018,0.7243,0.6281,0.5654,80.67
22-Aug-2018,0.7346,0.6334,0.5689,81.27
21-Aug-2018,0.7369,0.6367,0.571,81.21
20-Aug-2018,0.7339,0.6391,0.5734,80.77
17-Aug-2018,0.731,0.6393,0.5733,80.83
16-Aug-2018,0.7259,0.6379,0.5706,80.51
15-Aug-2018,0.7237,0.6378,0.5698,80.18
14-Aug-2018,0.7244,0.6385,0.5692,80.44
13-Aug-2018,0.7268,0.637,0.5691,80.52
10-Aug-2018,0.7301,0.6395,0.5715,80.89
09-Aug-2018,0.737,0.6394,0.5747,81.9
08-Aug-2018,0.7431,0.6399,0.5768,82.46
07-Aug-2018,0.742,0.6396,0.5733,82.62
06-Aug-2018,0.7386,0.6393,0.5705,82.29
03-Aug-2018,0.7399,0.6396,0.5687,82.31
02-Aug-2018,0.7358,0.6351,0.5651,82.19
01-Aug-2018,0.7403,0.6348,0.5639,82.71
31-Jul-2018,0.7426,0.6351,0.5656,83.07
30-Jul-2018,0.7404,0.6324,0.5636,82.26
27-Jul-2018,0.74,0.6348,0.5643,82.19
26-Jul-2018,0.7376,0.6335,0.5626,82.04
25-Jul-2018,0.7453,0.6354,0.565,82.72
24-Jul-2018,0.742,0.6348,0.5644,82.48
23-Jul-2018,0.7379,0.631,0.5631,82.18
20-Jul-2018,0.7421,0.6331,0.5649,82.7
19-Jul-2018,0.7358,0.6319,0.5653,82.71
18-Jul-2018,0.7397,0.6355,0.5658,83.47
17-Jul-2018,0.7386,0.6336,0.5633,83.35
16-Jul-2018,0.7418,0.6334,0.5604,83.31
13-Jul-2018,0.7423,0.6352,0.5608,83.39
12-Jul-2018,0.7406,0.6344,0.5607,83.34
11-Jul-2018,0.7365,0.6308,0.5577,82.51
10-Jul-2018,0.7458,0.6349,0.5617,82.86
09-Jul-2018,0.7466,0.6352,0.563,82.73
06-Jul-2018,0.7431,0.6325,0.5592,82.06
05-Jul-2018,0.7386,0.6317,0.5583,81.74
04-Jul-2018,0.738,0.633,0.5577,81.56
03-Jul-2018,0.7385,0.6334,0.5597,81.66
02-Jul-2018,0.7339,0.6305,0.5583,81.37
29-Jun-2018,0.7402,0.6334,0.5603,81.97
28-Jun-2018,0.7352,0.6354,0.5621,81.22
27-Jun-2018,0.734,0.6352,0.5597,80.93
26-Jun-2018,0.7393,0.6346,0.5589,81.31
25-Jun-2018,0.7413,0.6333,0.5582,81.34
22-Jun-2018,0.7439,0.638,0.5605,81.81
