Exchange Date,Bid,Ask,High,Low,Open,Refresh Rate,BidNet
22/06/2011,8.2318,8.2337,8.2948,8.2231,8.2550,,-0.0247
21/06/2011,8.2565,8.2616,8.2724,8.2025,8.2414,,+0.0162
20/06/2011,8.2403,8.2437,8.2726,8.1785,8.2555,,-0.0372
17/06/2011,8.2775,8.2873,8.2902,8.1905,8.2378,,+0.0451
16/06/2011,8.2324,8.2361,8.2503,8.1680,8.2226,,+0.0114
15/06/2011,8.2210,8.2250,8.3386,8.2033,8.3110,,-0.0899
14/06/2011,8.3109,8.3136,8.3398,8.2235,8.2601,,+0.0573
13/06/2011,8.2536,8.2586,8.2808,8.1864,8.1942,,+0.0591
10/06/2011,8.1945,8.2077,8.2894,8.1923,8.2694,,-0.0772
9/06/2011,8.2717,8.2751,8.2972,8.2169,8.2661,,+0.0098
8/06/2011,8.2619,8.2672,8.3412,8.2345,8.3363,,-0.0701
7/06/2011,8.3320,8.3370,8.3604,8.2980,8.3397,,-0.0028
6/06/2011,8.3348,8.3384,8.3742,8.3152,8.3464,,+0.0013
3/06/2011,8.3335,8.3362,8.3779,8.2389,8.2990,,+0.0337
2/06/2011,8.2998,8.3026,8.3111,8.2341,8.2497,,+0.0546
1/06/2011,8.2452,8.2493,8.3677,8.2436,8.2875,,-0.0523
31/05/2011,8.2975,8.2999,8.3667,8.2726,8.3125,,-0.0143
30/05/2011,8.3118,8.3153,8.3371,8.2980,8.3346,,-0.0101
27/05/2011,8.3219,8.3308,8.3420,8.2530,8.2762,,+0.0464
26/05/2011,8.2755,8.2802,8.2866,8.1755,8.1927,,+0.0819
25/05/2011,8.1936,8.1964,8.2121,8.1170,8.2053,,-0.0149
24/05/2011,8.2085,8.2143,8.2282,8.1462,8.1717,,+0.0394
23/05/2011,8.1691,8.1741,8.2780,8.1461,8.2767,,-0.1150
20/05/2011,8.2841,8.2892,8.3263,8.2435,8.2935,,-0.0132
19/05/2011,8.2973,8.2999,8.3033,8.2319,8.2674,,+0.0375
18/05/2011,8.2598,8.2622,8.2909,8.2140,8.2522,,+0.0068
17/05/2011,8.2530,8.2595,8.2624,8.1647,8.2259,,+0.0349
16/05/2011,8.2181,8.2215,8.2766,8.1726,8.2133,,+0.0050
13/05/2011,8.2131,8.2243,8.3271,8.1737,8.2922,,-0.0815
12/05/2011,8.2946,8.2996,8.3256,8.2112,8.3158,,-0.0135
11/05/2011,8.3081,8.3146,8.4617,8.2844,8.4259,,-0.1151
10/05/2011,8.4232,8.4305,8.4333,8.3406,8.3836,,+0.0347
9/05/2011,8.3885,8.3958,8.4031,8.3130,8.3223,,+0.0813
6/05/2011,8.3072,8.3119,8.3937,8.2216,8.2239,,+0.0826
5/05/2011,8.2246,8.2303,8.3690,8.1845,8.3349,,-0.1228
4/05/2011,8.3474,8.3508,8.4498,8.3338,8.4124,,-0.0700
3/05/2011,8.4174,8.4223,8.5053,8.4126,8.4942,,-0.0799
2/05/2011,8.4973,8.5008,8.5506,8.4800,8.5225,,-0.0180
29/04/2011,8.5153,8.5201,8.5243,8.4533,8.4884,,+0.0285
28/04/2011,8.4868,8.4917,8.5033,8.4289,8.4340,,+0.0426
